"CustomerID","Churn","MonthlyRevenue","MonthlyMinutes","TotalRecurringCharge","DirectorAssistedCalls","OverageMinutes","PercChangeMinutes","PercChangeRevenues","DroppedCalls","BlockedCalls","UnansweredCalls","CustomerCareCalls","ReceivedCalls","OutboundCalls","InboundCalls","PeakCallsInOut","OffPeakCallsInOut","DroppedBlockedCalls","MonthsInService","UniqueSubs","ActiveSubs","Handsets","CurrentEquipmentDays","AgeHH1","ChildrenInHH","HandsetRefurbished","TruckOwner","Homeownership","BuysViaMailOrder","RespondsToMailOffers","HasCreditCard","RetentionCalls","NewCellphoneUser","NotNewCellphoneUser","IncomeGroup","MadeCallToRetentionTeam","CreditRating","PrizmCode","Occupation","MaritalStatus"
3303834,"Yes",170.91,1844,55,1.24,356,408,136.9,7,6,27.3,4.3,1023.3,120.3,78,81,246,13,14,2,2,1,395,0,"No","No","No","Unknown","No","No","No",0,"No","No",0,"No","2-High","Suburban","Other","Unknown"
3089862,"No",91.53,561,70,1.24,58,-245,-20.5,31.7,0.3,32.7,2.3,15.7,14,0.3,219.3,61.3,32,25,1,1,1,755,46,"No","No","No","Unknown","No","No","Yes",0,"No","No",3,"No","2-High","Other","Other","Unknown"
3105666,"No",50.25,168,50,0.25,0,-16,-0.2,1.3,1.7,8.7,0,10.4,2.3,0.3,34.7,13,3,24,1,1,1,706,46,"Yes","No","Yes","Known","Yes","Yes","Yes",0,"No","No",8,"No","2-High","Suburban","Other","Yes"
3226246,"No",51.33,1418,45,0,46,-232,-5.8,38.3,1.7,79.7,0,235.1,66,39.7,104.3,182.3,40,11,2,2,1,339,26,"No","No","No","Known","No","No","Yes",0,"No","No",7,"No","1-Highest","Suburban","Other","No"
3016858,"Yes",14.13,964,10,0.5,0,112,-0.9,8,4.7,37.3,0,239.4,193.7,99.7,153.7,361,12.7,38,2,2,8,64,50,"No","Yes","Yes","Known","No","No","Yes",0,"Yes","No",6,"No","1-Highest","Other","Professional","No"
3226298,"No",10.35,77,10,0.25,0,37,-0.3,1,5.7,3.3,0,9.2,4,0,18.3,7.3,6.7,13,2,2,2,345,56,"Yes","No","No","Known","No","No","Yes",0,"No","No",6,"No","2-High","Suburban","Professional","Unknown"
3375978,"No",38.98,120,45,0,0,-32,-4,1.3,0,7.3,0,40.7,3.7,0,15.3,27.7,1.3,8,1,1,1,215,42,"No","No","Yes","Known","Yes","Yes","Yes",0,"No","No",4,"No","2-High","Other","Other","Yes"
3118926,"No",63.97,642,60,6.68,18,46,-6.7,7.3,2.7,17,0,165.3,14.3,5.3,124,78,10,23,1,1,1,682,0,"No","No","Yes","Unknown","No","No","No",0,"No","No",6,"No","5-Low","Other","Other","Unknown"
3094878,"No",43.2,145,30,0,38,-51,-13.2,0,0.3,3.7,0,2.7,1.3,0,12.3,6.3,0.3,25,1,1,2,562,36,"No","Yes","Yes","Unknown","Yes","Yes","Yes",0,"Yes","No",3,"No","2-High","Suburban","Other","Yes"
3028094,"No",25.11,36,25,0,0,-2,-0.1,3.7,5,1,0,0,0.3,0,2.3,2,8.7,35,1,1,2,43,0,"No","No","No","Known","No","No","Yes",0,"Yes","No",3,"No","2-High","Other","Other","No"
3172138,"No",46.84,646,25,0,72,377,37.5,12,6.7,77.3,16.3,143.2,21.7,12.7,115.3,152,19,19,1,1,3,174,0,"No","No","No","Unknown","No","No","Yes",0,"Yes","No",6,"No","2-High","Town","Other","Unknown"
3005482,"No",43.23,309,40,0.74,4,305,4.9,0,0,12.3,0,48.5,12,9.3,42,13,0,49,1,1,4,283,50,"No","No","No","Known","Yes","Yes","Yes",0,"No","Yes",7,"No","1-Highest","Other","Other","Unknown"
3275738,"Yes",50.87,1631,60,0,2,195,-0.9,57,3.3,110.3,0,497.1,45,40.7,189,299.7,60.3,13,1,1,2,373,32,"No","No","No","Known","No","No","Yes",0,"No","No",1,"No","4-Medium","Other","Other","Unknown"
3198762,"No",49.06,792,45,0.25,40,76,-3.2,11,1.3,36,0.3,210.8,44.3,19.3,134.3,156.7,12.3,15,2,2,2,189,0,"No","No","No","Unknown","No","No","No",0,"No","No",0,"No","1-Highest","Other","Other","Unknown"
3072050,"No",40.62,476,56,0,0,-200,-0.6,4.7,0,55,15.7,33.9,14.7,1,96.3,59.3,4.7,27,1,1,1,808,66,"No","No","No","Known","No","No","No",0,"No","Yes",9,"No","1-Highest","Other","Retired","Yes"
3271090,"No",32.45,315,40,0,5,-13,-2.5,0,0,0,0,0,0,0,0,0,0,13,1,1,1,381,58,"No","No","No","Known","No","No","Yes",0,"No","No",8,"No","3-Good","Other","Other","No"
3290602,"No",32.1,196,40,0.25,0,-166,-2.1,6.7,1,7.3,0,56.3,6.7,0.3,27,38.3,7.7,10,1,1,2,276,0,"No","No","No","Unknown","No","No","No",0,"Yes","No",0,"No","2-High","Other","Other","Unknown"
3226378,"No",61.51,536,70,0.5,0,-120,-1.5,1.3,0.7,21.3,0,272.7,33,12,70,59.3,2.3,11,1,1,1,338,30,"No","No","No","Known","Yes","Yes","Yes",0,"No","No",7,"No","2-High","Suburban","Other","No"
3241986,"Yes",41.99,586,45,0,18,-454,-7,19.7,32,5,8,125.9,12,3.3,37.3,73,51.7,13,1,1,1,380,0,"No","No","No","Unknown","No","No","No",0,"No","No",0,"No","3-Good","Other","Other","Unknown"
3394378,"No",233.21,2122,85,12.87,578,-544,-122.5,10.3,0.3,171.7,6,683.5,146.3,61.7,725.3,224.7,10.7,37,2,2,3,174,24,"No","Yes","No","Known","Yes","Yes","Yes",0,"No","No",9,"No","3-Good","Suburban","Professional","No"
3305610,"Yes",39.48,1199,45,0.5,0,125,0.5,0.3,1.3,12.7,0.7,15.4,0.7,0,21.7,26.3,1.7,11,1,1,1,332,0,"No","No","No","Unknown","No","No","No",0,"Yes","No",0,"No","4-Medium","Suburban","Other","Unknown"
3108094,"No",47.38,306,52,0.74,0,-102,-48.7,7,0,0.3,0.7,45,21.3,4.3,98,82,7,22,2,2,5,243,42,"No","Yes","No","Known","No","No","Yes",0,"No","No",6,"No","5-Low","Suburban","Other","No"
3078970,"No",34.94,121,30,1.24,0,140,17.3,1.7,0,7,0,5.9,1,0,29,11,1.7,27,1,1,2,10,32,"Yes","No","Yes","Known","No","No","Yes",0,"Yes","No",7,"No","2-High","Other","Professional","Yes"
3143230,"No",36.69,346,36,0,37,196,-0.7,6,0.3,21.3,1,3.7,0.3,0,61,34,6.3,20,1,1,1,594,34,"No","No","No","Known","No","No","Yes",0,"Yes","No",6,"No","5-Low","Town","Other","Unknown"
3208994,"Yes",39.83,274,45,0.74,10,-54,-2.7,4,1,18.7,3,15.6,18,0,79.3,32.7,5,16,1,1,1,481,0,"No","No","No","Unknown","No","No","No",0,"No","No",0,"No","2-High","Suburban","Other","Unknown"
3311278,"Yes",93.78,1309,70,0.25,52,-358,-29.8,3.3,5.7,96.7,8.7,311.2,74.3,14,266.3,386.7,9,9,1,1,4,81,40,"Yes","No","No","Known","Yes","Yes","Yes",0,"No","No",3,"No","2-High","Town","Other","No"
3271490,"Yes",16.71,580,10,1.24,16,45,-3,1,0.3,0.7,1,111.5,10.3,9.3,58.7,13,1.3,13,2,2,1,380,0,"No","No","No","Unknown","No","No","No",0,"No","No",0,"No","3-Good","Suburban","Other","Unknown"
3342986,"Yes",35.23,671,45,0,0,-111,-0.2,13.3,1.3,26.7,5,19.9,17,4,59.7,94,14.7,10,2,1,1,298,0,"No","No","No","Unknown","No","No","No",0,"No","No",0,"No","2-High","Suburban","Other","Unknown"
3114530,"No",51.5,8,50,0.25,0,1,-0.5,0,0,5,1.7,0,0,0,5.7,1,0,21,1,1,1,641,0,"No","No","No","Known","No","No","Yes",0,"No","No",7,"No","5-Low","Other","Other","Unknown"
3010406,"No",160.41,796,41,6.43,288,-205,-102,8.7,6.3,44,1,193.1,54.7,18.3,231.7,65,15,40,2,2,3,438,32,"No","No","No","Known","No","No","Yes",0,"No","Yes",6,"No","3-Good","Suburban","Other","Yes"
3376630,"No",45.34,404,45,0.25,40,-100,-10.3,2.3,8.7,49,3,116.7,59.3,22,92.3,48.3,11,7,1,1,1,212,0,"No","No","No","Unknown","No","No","No",0,"No","No",7,"No","2-High","Town","Other","Unknown"
3098702,"Yes",74.03,409,30,0.99,123,67,13.3,2,3,19.7,0,127.7,6,0,109,46,5,26,2,1,3,441,58,"Yes","Yes","No","Known","No","No","Yes",0,"No","No",2,"No","1-Highest","Other","Other","No"
3369382,"Yes",58.59,259,45,0.25,54,-116,-20.5,3.7,0,4.3,0,53.4,5,0,59.7,12.3,3.7,6,1,1,1,192,0,"No","No","No","Unknown","No","No","No",0,"No","No",0,"No","3-Good","Other","Other","Unknown"
3232858,"No",30,82,30,0,0,52,0,1.7,0,2,0,1.8,1.3,0,14.7,0,1.7,17,1,1,3,252,36,"Yes","No","No","Known","Yes","Yes","Yes",0,"No","No",7,"No","2-High","Suburban","Other","No"
3099922,"Yes",77.96,996,75,2.97,0,-210,-3,11.7,0.7,44.3,2,245.3,71,5,274,37.3,12.3,26,1,1,3,211,56,"Yes","No","No","Known","Yes","Yes","Yes",0,"No","No",9,"No","1-Highest","Suburban","Other","Yes"
3376206,"No",60.93,727,47,0,13,-267,-21.5,33.3,4.7,131,7.7,176.3,71.3,34.7,267,261.3,38,8,2,2,1,214,42,"No","No","Yes","Unknown","No","No","Yes",0,"No","No",2,"No","2-High","Other","Other","No"
3352390,"Yes",50.09,1163,60,0,0,229,0.3,8,7.7,141.7,4.7,54.7,20.3,2,133.7,171.7,15.7,12,1,1,1,342,58,"Yes","No","No","Known","No","No","Yes",0,"No","No",3,"No","2-High","Suburban","Crafts","Unknown"
3121702,"No",30.27,104,30,0,0,-4,-0.3,1.3,20.7,11.7,0,20.1,10.7,7,40.3,10.3,22,19,2,1,1,571,42,"No","No","No","Known","No","No","Yes",0,"No","No",7,"No","2-High","Rural","Other","Unknown"
3107226,"No",84.82,503,79,3.46,0,-110,-77.9,5,5,9.3,0,87.9,14.3,0,108.3,37,10,24,1,1,1,702,30,"Yes","No","No","Known","No","No","Yes",0,"No","Yes",1,"No","2-High","Other","Student","No"
3274774,"No",15.69,349,10,1.49,14,-200,-4.7,0,0,0,0,0,0,0,0,0,0,13,2,2,1,375,48,"Yes","No","No","Known","Yes","Yes","Yes",0,"No","No",8,"No","1-Highest","Other","Professional","Yes"
3157366,"No",50.49,357,50,0.5,0,-37,-0.5,3.7,2.7,12,0,52.4,24.3,9.7,88.3,23,6.3,18,1,1,1,555,32,"Yes","No","Yes","Known","Yes","Yes","Yes",0,"No","No",9,"No","1-Highest","Other","Self","Yes"
3203650,"Yes",34.99,103,45,0,0,135,0,5,0.7,4,1.3,3.9,3.7,0,13,11,5.7,17,4,2,1,492,54,"Yes","Yes","Yes","Known","Yes","Yes","Yes",0,"No","Yes",7,"No","2-High","Town","Professional","Yes"
3342058,"No",47.99,367,45,0,0,-314,-13,1,3.3,13.3,2.7,136.2,14.3,0,23,35.3,4.3,6,1,1,1,191,44,"No","No","No","Known","No","No","Yes",0,"Yes","No",3,"No","2-High","Town","Other","Unknown"
3323710,"No",111.55,120,40,0,0,8,-81.6,0,1.7,6,1,10.7,6.3,3.3,27.7,5,1.7,13,4,3,2,189,50,"Yes","Yes","Yes","Known","Yes","Yes","Yes",0,"No","No",9,"No","2-High","Suburban","Other","Yes"
3252950,"No",54.84,408,60,1.73,8,-66,0.2,9.7,1,34.7,0,84.4,13,1,77.3,30.7,11.7,12,1,1,1,363,0,"No","No","No","Unknown","No","No","No",0,"No","No",0,"No","2-High","Suburban","Other","Unknown"
3304010,"Yes",54.35,208,40,0.25,39,-62,-14.4,1.3,1,17.7,0,69.5,11.7,0.3,50,53,2.3,11,1,1,2,57,0,"No","Yes","No","Known","No","No","No",0,"No","No",3,"No","2-High","Suburban","Other","No"
3190362,"No",29.99,4,30,0,0,-4,0,0.7,0,1.3,0,0,0.3,0,1.7,0.3,0.7,18,1,1,1,520,66,"No","No","No","Known","Yes","Yes","Yes",0,"No","No",4,"No","3-Good","Other","Other","No"
3049318,"No",184.93,1356,85,1.49,397,803,190.5,14.3,2.7,146.3,1.7,249.9,23.7,1.7,127,118.3,24.7,27,2,1,2,451,30,"No","No","No","Known","No","No","Yes",0,"Yes","No",6,"No","3-Good","Suburban","Other","No"
3186434,"No",37.58,363,45,0.74,3,-113,-2.2,2,6.3,13.7,0,84.5,19,6.7,28,60.7,8.7,18,1,1,2,189,0,"No","Yes","No","Unknown","No","No","No",0,"No","Yes",0,"No","2-High","Suburban","Other","Unknown"
3366994,"No",38.69,406,45,0,9,6,-3.7,1.7,2.3,18.7,0.7,108.7,51.7,22.3,83,84,4,7,2,1,2,9,0,"No","No","No","Unknown","No","No","No",0,"No","No",0,"No","2-High","Town","Other","Unknown"
3321918,"No",61.36,517,53,3.22,43,1092,58.8,0.3,0,1.3,2,49.3,4.3,4,12.7,9,0.3,11,1,1,3,266,22,"No","Yes","No","Known","No","No","Yes",0,"No","No",3,"No","5-Low","Suburban","Other","No"
3183806,"No",17.5,184,34,0,0,-103,-17.5,0,0,10,0,40.6,27,15,35.3,40.7,0,20,1,1,1,598,48,"Yes","No","No","Known","Yes","Yes","Yes",0,"No","No",9,"No","7-Lowest","Suburban","Professional","Yes"
3307102,"No",162.94,3006,124,2.48,164,-928,-80.3,13.7,0.3,31.7,13.3,763.7,51,3,339.3,360.3,14,7,1,1,1,222,30,"No","No","No","Known","No","No","Yes",0,"No","No",1,"No","3-Good","Other","Other","Unknown"
3373982,"No",22.49,12,40,0,0,-12,-22.5,0,0.3,4,0,0,0,0,1.7,1.7,0.7,8,1,1,2,122,76,"No","No","No","Known","No","Yes","Yes",0,"No","No",6,"No","2-High","Other","Other","Yes"
3030058,"No",35.8,420,45,0.5,0,50,-0.8,1,1.7,11.7,1.3,136.6,33.3,25,48.3,60.3,2.7,31,1,1,2,174,26,"No","No","No","Known","No","No","Yes",0,"No","No",7,"No","5-Low","Other","Other","No"
3343322,"Yes",63.68,1602,85,0.74,82,973,13.3,10.3,16.3,119.3,44,249.4,77.3,12.7,329,239.3,26.7,6,1,1,2,88,0,"No","No","No","Unknown","No","No","No",0,"No","No",0,"No","5-Low","Other","Other","Unknown"
3382182,"No",45.78,448,45,0.99,24,119,-10.8,7.7,1,21,7.7,59.6,18,3.3,47.7,58,8.7,7,1,1,2,183,58,"No","No","No","Known","Yes","Yes","No",0,"No","No",6,"No","5-Low","Suburban","Professional","Yes"
3257294,"No",62.89,609,60,0.25,24,-188,-9.6,2.7,52.7,26.3,0,204.5,15.3,17.7,179.7,88.7,55.3,16,1,1,2,342,42,"Yes","Yes","Yes","Known","No","No","No",0,"No","No",3,"No","4-Medium","Rural","Other","Unknown"
3170486,"Yes",53.69,455,60,0,0,-108,-0.4,14.7,2.7,8.7,3.7,117.7,22.7,1.3,91,49.7,17.3,15,1,1,1,461,32,"No","No","No","Known","No","No","Yes",0,"No","No",9,"No","2-High","Suburban","Other","Unknown"
3044058,"No",73.9,513,40,0,76,168,82,5.7,2.7,14.7,0,61.4,26,3.7,110.7,29,8.3,32,2,2,2,194,64,"No","No","No","Known","No","No","Yes",0,"No","Yes",5,"No","1-Highest","Other","Other","Unknown"
3073178,"No",30.26,65,30,0,0,-31,-0.3,0,0.3,1,0,18.4,1.3,0,10.3,6.3,0.3,23,1,1,1,696,30,"No","No","No","Unknown","No","No","No",0,"No","No",6,"No","1-Highest","Suburban","Other","No"
3372978,"No",23.39,15,20,0,0,0,-0.8,0,0.7,2.7,0,0,0,0,4,0,0.7,10,1,1,1,289,50,"Yes","No","Yes","Known","Yes","Yes","Yes",0,"No","No",7,"No","4-Medium","Rural","Crafts","Yes"
3079042,"No",52.38,550,48,0,0,-175,10.9,9,0.3,69,0.3,110.7,76,10.3,60.3,135.3,9.3,23,1,1,1,684,54,"Yes","No","Yes","Known","Yes","Yes","Yes",0,"No","No",7,"No","4-Medium","Suburban","Other","No"
3173802,"No",30.59,406,30,0.25,0,-54,-0.6,4.3,0.7,15,1.7,126.5,33.3,16.3,63,73.7,5,15,1,1,1,453,34,"Yes","No","Yes","Known","Yes","Yes","Yes",0,"Yes","No",6,"No","2-High","Suburban","Other","No"
3358942,"No",61.77,1842,49,0.74,55,683,12.4,18.3,1.7,66.3,19.7,756.8,68,53,134.7,316.7,20,7,1,1,2,201,0,"No","No","No","Unknown","No","No","No",0,"Yes","No",0,"No","7-Lowest","Other","Other","Unknown"
3036566,"No",67.86,376,31,0.5,0,326,-31.9,1,2.3,15.3,4,20.5,21,1.3,37.3,52.3,3.3,31,1,1,3,37,50,"No","No","No","Known","No","No","Yes",1,"No","Yes",3,"Yes","1-Highest","Other","Other","No"
3121586,"No",66.29,142,60,0,16,-68,-6.3,0.3,0,6,0.3,52,15.3,17.7,48.7,31.7,0.3,23,3,3,2,380,44,"Yes","Yes","No","Known","Yes","Yes","Yes",0,"Yes","No",3,"No","3-Good","Other","Other","No"
3145146,"No",94.31,1208,55,2.23,128,152,15.7,22.7,1.3,58.3,3.3,304.1,114.7,19.3,319.7,210.7,24,17,1,1,2,2,0,"No","No","No","Unknown","No","No","No",0,"No","No",0,"No","5-Low","Suburban","Other","Unknown"
3307886,"No",46.74,263,55,0,5,1,-1.8,1,19.7,8.3,0,49.6,22.3,1.7,79.7,35.3,21,9,1,1,1,283,38,"No","No","No","Known","Yes","Yes","Yes",0,"No","No",3,"No","2-High","Suburban","Other","Unknown"
3053786,"Yes",81.65,989,74,0,0,-297,-5.6,11.3,0.7,52,3.3,377.3,32.3,5.7,291.3,60.3,12,30,2,2,5,147,44,"No","Yes","No","Known","Yes","Yes","Yes",0,"No","Yes",6,"No","3-Good","Suburban","Professional","Yes"
3192582,"No",52.88,671,70,0.5,12,55,-7.3,8,9.3,87,4.7,129.7,48,3.7,175,74.7,17.3,19,1,1,2,23,0,"No","No","No","Unknown","No","No","No",0,"No","No",0,"No","2-High","Town","Other","Unknown"
3371134,"No",19.75,439,24,0.25,0,-439,-19.7,6.7,0.3,42,2.7,338.9,42,9.7,155,135.7,7,10,1,1,1,294,0,"No","No","No","Unknown","No","No","No",0,"No","No",0,"No","5-Low","Other","Other","Unknown"
3097906,"Yes",5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,1,1,789,0,"No","No","No","Unknown","No","No","No",0,"No","No",0,"No","2-High","Town","Other","Unknown"
3214146,"No",42.83,367,40,0.25,1,-26,-9.8,7,0.3,47,0.3,116,4.7,0,54.7,40,7.3,12,3,1,3,54,56,"No","No","No","Unknown","No","No","Yes",0,"No","No",5,"No","4-Medium","Other","Professional","No"
3019802,"No",211.65,3052,210,0,82,-1268,-11.7,21,2.3,101,0.3,1475.5,162.3,95,893.3,178.3,23.3,35,1,1,3,489,58,"No","Yes","No","Known","Yes","Yes","Yes",0,"No","No",7,"No","5-Low","Suburban","Other","Yes"
3008546,"No",83.25,495,72,1.24,0,-50,-24.5,5.3,0.7,37.3,0,76.9,61.7,19,120,87.7,6,40,1,1,3,346,0,"No","No","No","Unknown","No","No","No",0,"Yes","No",0,"No","1-Highest","Other","Other","Unknown"
3047254,"No",29.99,70,30,0,0,-43,0,0.7,10.3,8,0,4.3,10.7,1,30.7,8.7,11,29,1,1,1,883,52,"Yes","No","No","Known","Yes","Yes","Yes",0,"No","Yes",6,"No","1-Highest","Suburban","Clerical","No"
3315602,"No",34.27,132,41,0,0,-16,32.2,2.3,0.7,43.7,1.7,1.5,0,0,18.7,15,3,7,1,1,1,213,0,"No","No","No","Unknown","No","No","No",0,"No","No",0,"No","3-Good","Rural","Other","Unknown"
3272454,"No",148.28,930,48,0.99,142,-24,-88.3,27.7,2.7,30.7,1.3,327.9,26,0.7,129.7,132.7,30.3,11,1,1,1,333,0,"No","No","No","Known","No","No","Yes",0,"No","No",8,"No","3-Good","Other","Other","No"
3193950,"No",17.33,308,10,1.98,20,-75,-4.9,7.3,3.3,39.3,0,37.2,17,5.3,95.7,64,10.7,17,4,2,1,512,0,"No","No","No","Unknown","No","No","No",0,"No","No",0,"No","2-High","Other","Other","Unknown"
3305502,"No",68.96,1532,67,0.74,36,124,-18,14,2,93.7,7,285.2,12,1.3,82,228.7,19.7,9,2,2,1,286,40,"No","No","No","Known","No","No","Yes",0,"No","No",6,"No","2-High","Suburban","Other","Yes"
3353614,"No",29.26,268,40,0.25,11,36,0.7,0.7,3.3,18.3,0,92.6,21.3,2.3,67.7,40,4,8,1,1,1,232,38,"No","No","Yes","Known","Yes","Yes","Yes",0,"Yes","No",6,"No","2-High","Other","Other","No"
3242542,"Yes",56.21,957,60,0.5,11,31,-0.2,11,3,35,4.3,360.1,28,1.3,154.7,140.7,14,10,1,1,4,251,0,"No","No","No","Unknown","No","No","No",0,"Yes","No",0,"No","2-High","Town","Other","Unknown"
3256358,"No",10.21,52,10,0,0,-49,-0.2,1,0,4.7,0,1.6,13,0.3,13.7,5.3,1,10,2,2,1,296,26,"No","No","No","Unknown","No","No","No",0,"Yes","No",0,"No","2-High","Town","Other","Unknown"
3203434,"No",164.51,1788,75,1.98,330,-762,-81.2,31.7,2.3,72,7.7,433.5,146,0.7,487,351,34,19,1,1,4,22,28,"No","No","No","Unknown","No","No","No",0,"No","No",3,"No","2-High","Other","Other","No"
3321466,"No",34.99,470,45,0,0,45,0,2,4.3,31.3,0.7,134.6,23.7,8.3,87,66,6.3,13,1,1,1,377,0,"No","No","No","Known","No","No","Yes",0,"No","No",3,"No","4-Medium","Other","Other","Unknown"
3094226,"No",62.8,438,42,3.22,62,983,94.1,2.3,2,7,0.7,26.2,11.7,0.3,30,47.3,4.3,25,4,3,2,388,48,"No","No","No","Known","No","No","Yes",0,"Yes","No",9,"No","2-High","Suburban","Other","No"
3297022,"No",98.53,1879,60,0,118,162,-31.3,16.3,1.3,88.7,2,237.7,70,18,157.7,174.3,17.7,12,1,1,1,341,0,"No","No","No","Unknown","No","No","No",0,"No","No",0,"No","4-Medium","Other","Other","Unknown"
3121842,"Yes",72.98,413,33,0.99,116,359,86.4,1.3,67.3,41,1,112.5,27.7,7,66.7,75.7,68.7,19,1,1,1,571,0,"No","No","No","Unknown","No","No","No",0,"No","No",0,"No","5-Low","Other","Other","Unknown"
3308350,"No",44.99,142,55,0,0,-16,0,7,1.7,13,0.3,15.6,5.3,0,35,8.7,9,11,1,1,1,328,62,"No","No","No","Known","Yes","Yes","Yes",0,"No","No",3,"No","2-High","Other","Professional","No"
3068814,"Yes",81.77,924,41,0,12,-190,-41.8,5.7,6.3,53.3,6,134.2,5.7,1.7,39.3,87.7,12,29,1,1,1,880,0,"No","No","No","Unknown","No","No","No",0,"No","Yes",0,"No","7-Lowest","Other","Other","Unknown"
3392562,"No",40.36,199,40,0,0,91,-0.4,1,0,6.7,1.7,65.1,4,0.3,57,6,1,40,1,1,2,901,0,"No","No","No","Known","No","No","Yes",0,"No","No",3,"No","7-Lowest","Other","Other","No"
3018630,"No",43.99,890,45,0,22,111,12.6,3.3,2.3,58.7,29.7,296.6,10.3,8,81,118.3,5.7,39,1,1,3,174,44,"No","No","No","Known","Yes","Yes","Yes",0,"No","Yes",5,"No","1-Highest","Suburban","Other","No"
3092462,"No",53.25,218,50,0,0,-22,0,1,2,21.7,0,65.7,0.7,0.3,51.3,24.7,3,25,3,1,3,478,26,"No","Yes","Yes","Known","No","No","Yes",0,"No","No",6,"No","3-Good","Suburban","Other","Yes"
3315466,"No",120.2,920,60,0.5,229,411,87.8,5,22,9.7,0,249.7,13,0.7,243.3,77.7,27,7,1,1,1,213,34,"No","No","No","Unknown","No","No","No",0,"No","No",5,"No","3-Good","Town","Other","No"
3284282,"Yes",16.32,58,15,0.99,0,10,-1.3,0,0,0,0,0,0,0,0,0,0,8,2,1,1,251,0,"No","No","No","Unknown","No","No","No",0,"No","No",0,"No","3-Good","Suburban","Other","Unknown"
3311918,"Yes",66.73,572,45,0.74,57,96,42.7,7.3,7.7,20.3,1,79.7,29.7,9,68.7,105,15,13,1,1,2,381,52,"Yes","No","Yes","Known","Yes","Yes","Yes",0,"No","No",7,"No","3-Good","Suburban","Student","No"
3076074,"No",42.87,548,42,0,0,-143,-0.4,3,1.3,10.3,0,243,30.7,2,116.7,15,4.3,23,2,2,2,511,36,"Yes","Yes","No","Known","Yes","Yes","Yes",0,"Yes","No",7,"No","2-High","Town","Professional","Yes"
3073366,"No",35.98,227,35,0.99,0,42,0,0,0,0,0,0,0,0,0,0,0,29,1,1,2,167,28,"No","No","No","Known","No","No","Yes",0,"No","No",6,"No","1-Highest","Suburban","Other","No"
3258426,"No",59.99,12,80,0,0,14,0,1.3,0,0.3,0,0,0,0,2,0,1.3,12,2,2,1,356,54,"No","No","No","Known","No","No","Yes",0,"No","No",8,"No","2-High","Town","Professional","Yes"
3083966,"No",63.45,616,60,1.24,40,41,12.3,30.3,4.7,98.3,4.3,134.5,81,24.7,270.3,86,35,24,2,2,3,187,0,"No","No","No","Known","No","No","Yes",0,"No","Yes",6,"No","4-Medium","Other","Other","No"
3368534,"No",12.78,347,10,1.24,10,-49,-2.8,2.3,0,12.7,0,112.9,42,18.3,82.7,39.7,2.3,10,4,4,1,302,52,"Yes","No","No","Known","Yes","Yes","No",0,"No","No",9,"No","2-High","Other","Other","Yes"
3053878,"No",36.33,296,35,0,4,-36,-1.4,4.7,4,19,0,40.4,27.3,3,100,26.3,8.7,28,1,1,1,841,38,"No","No","No","Known","Yes","Yes","Yes",0,"No","Yes",7,"No","3-Good","Rural","Other","Unknown"
3201786,"Yes",29.25,109,28,0,3,59,0.7,0.7,1,5,3.3,16.6,10.3,2,28.7,20.7,1.7,13,2,2,1,388,52,"Yes","No","Yes","Known","Yes","Yes","Yes",0,"No","No",8,"No","2-High","Suburban","Professional","Yes"
3286286,"No",54.6,607,60,2.97,1,-42,-2.6,20.7,3.3,75.7,4,50,6.7,0.3,120,85.3,24,10,1,1,2,307,50,"No","No","No","Known","No","No","Yes",0,"No","Yes",7,"No","5-Low","Other","Other","Yes"
3384298,"No",17.4,95,21,0,0,-95,-17.4,6,3.7,7.7,3.3,69.3,0.7,1.3,42,25,9.7,8,1,1,1,227,0,"No","No","No","Unknown","No","No","No",0,"No","No",0,"No","7-Lowest","Town","Other","Unknown"
3305694,"No",34.99,133,45,0,0,-104,0,1.3,0,7,0,5,2.7,0.7,17.7,17.3,1.3,11,1,1,1,332,44,"Yes","No","No","Known","Yes","Yes","Yes",0,"No","No",6,"No","2-High","Other","Crafts","Unknown"
3016142,"No",84.58,2436,81,0.5,138,558,23,51,5.7,189.3,14.7,605.9,94,25,406.3,533,56.7,41,1,1,7,87,0,"No","No","No","Unknown","No","No","No",0,"No","Yes",0,"No","7-Lowest","Other","Other","Unknown"
3112778,"No",74.47,953,37,0.99,148,-359,-76.1,19.7,4,54,3.3,500.5,38.3,18.7,238.3,103.3,23.7,25,2,2,1,751,0,"No","No","No","Unknown","No","No","No",0,"No","No",0,"No","3-Good","Suburban","Other","Unknown"
3244502,"No",54.96,1322,60,0,16,-63,-5,23.7,10.3,160.7,0,192.3,107.3,34.7,164.7,222.7,34,12,1,1,1,376,0,"No","No","No","Unknown","No","No","No",0,"Yes","No",0,"No","7-Lowest","Other","Other","Unknown"
3241750,"Yes",26.24,100,45,0,0,-32,8.7,2,0,8.7,0,1.5,1.3,0,14.3,19,2,17,1,1,1,487,0,"No","No","No","Unknown","No","No","No",0,"Yes","No",0,"No","2-High","Suburban","Other","Unknown"
3081198,"No",36.69,148,30,0.5,20,-102,-10.6,1.7,1.7,9,0.7,41.5,1,9.7,40,25.7,3.3,22,1,1,1,677,32,"No","No","Yes","Known","No","No","Yes",0,"No","No",6,"No","4-Medium","Other","Other","Yes"
